Name,Category,Color,City,Lat,Lon
FISIOVIDA LTDA CENTRO DE REHABILITACIÓN FUNCIONAL Y ACONDICIONAMIENTO FÍSICO,General Hospital (Level 2),#e67e22,Colombia,3.3995192,-76.5413244
VISIÓN 20/20 S.A. ÓPTICA LAFAM,General Hospital (Level 2),#e67e22,Colombia,3.4623664,-76.5292587
Centro Fisioterapia Gran Limonar Ltda,General Hospital (Level 2),#e67e22,Colombia,3.4001058,-76.5436438
CENTRO DE ESTÉTICA FACIAL Y CORPORAL WORLD TV # 1,General Hospital (Level 2),#e67e22,Colombia,3.4786785,-76.5254876
Centro Medico Ocupacional Porvenir Ltda,General Hospital (Level 2),#e67e22,Colombia,3.4695905,-76.5229869
Salud y Vitalidad S A,General Hospital (Level 2),#e67e22,Colombia,3.3987401,-76.5408609
PUESTO DE SALUD EL DIVINO NIÑO,Primary Care (Level 1),#2ecc71,Colombia,3.4163568,-76.5257568
CORAZÓN Y AORTA,General Hospital (Level 2),#e67e22,Colombia,3.4355126,-76.5414909
Puesto de Salud Bella Vista,Primary Care (Level 1),#2ecc71,Colombia,3.4460122,-76.5530266
Dental World Cali E.u.,General Hospital (Level 2),#e67e22,Colombia,3.4134463,-76.5343561
ORTHODONTPLUS,General Hospital (Level 2),#e67e22,Colombia,3.3966003,-76.538311
Ips Saludcoop Cali Norte,Primary Care (Level 1),#2ecc71,Colombia,3.4756538,-76.5191047
ÓPTICA PROFESIONAL ELECTRÓNICA ELECTROVISION LTDA,General Hospital (Level 2),#e67e22,Colombia,3.4629592,-76.5314945
Puesto de Salud Los Lagos,Primary Care (Level 1),#2ecc71,Colombia,3.4268607,-76.4875526
CLÍNICA ORIENTE LTDA SEDE VILLACOLOMBIA,General Hospital (Level 2),#e67e22,Colombia,3.4474812,-76.4990705
Puesto de Salud La Primavera,Primary Care (Level 1),#2ecc71,Colombia,3.423344,-76.5084555
IPS PUNTO DE SALUD ASISTENCIA MEDICA Y ODONTOLÓGICA LA FLORA,Specialized,#3498db,Colombia,3.4768331,-76.5247855
Ser Conductor Cali,General Hospital (Level 2),#e67e22,Colombia,3.4644527,-76.5293794
CLÍNICA DE OFTALMOLOGÍA DE CALI S.A. SEDE EL PRADO,Specialized,#3498db,Colombia,3.4358606,-76.5170252
PUESTO DE SALUD ALTO NÁPOLES,Primary Care (Level 1),#2ecc71,Colombia,3.384121,-76.5597329
"""FUNDACIÓN IDEAL PARA LA REHABILITACIÓN INTEGRAL """"JULIO H CALONJE""""""",General Hospital (Level 2),#e67e22,Colombia,3.4504051,-76.5002316
PROVIDA # 5,General Hospital (Level 2),#e67e22,Colombia,3.4554587,-76.4802816
GRUPO DE ESPECIALISTAS EN CIRUGÍA ENDOSCÓPICA - GECE LTDA,General Hospital (Level 2),#e67e22,Colombia,3.4547546,-76.5276374
Corporación Ips Chipichape,Primary Care (Level 1),#2ecc71,Colombia,3.4772342,-76.5255261
DARPACOL,General Hospital (Level 2),#e67e22,Colombia,3.4169104,-76.5431652
PUESTO DE SALUD ALFONSO BONILLA ARAGÓN,Primary Care (Level 1),#2ecc71,Colombia,3.4324585,-76.4812221
Medes Centro de Medicinas Alternativas,General Hospital (Level 2),#e67e22,Colombia,3.4072334,-76.5393793
Casanar S A,General Hospital (Level 2),#e67e22,Colombia,3.4510343,-76.5525531
CENTRO DE ORTOPEDIA Y FRACTURAS SEDE No.2,General Hospital (Level 2),#e67e22,Colombia,3.4605575,-76.5267696
"""EMERGENCY MEDICAL SERVICE """"PARAMÉDICOS EMS EAT""""""",General Hospital (Level 2),#e67e22,Colombia,3.4614619,-76.5311449
IPS PUNTO DE SALUD ASISTENCIA MEDICA Y ODONTOLÓGICA EL LIMONAR,Specialized,#3498db,Colombia,3.3980275,-76.5443544
Policlinico y Laboratorio de Diagnostico del Sur E. U.,General Hospital (Level 2),#e67e22,Colombia,3.4279705,-76.5412276
SALUD ARMONÍA Y BELLEZA SPA LTDA U,General Hospital (Level 2),#e67e22,Colombia,3.4025966,-76.5423916
OFTALMÓLOGOS ESPECIALIZADOS IPS SA - OFTALMOS I.P.S.,Specialized,#3498db,Colombia,3.4098484,-76.5395743
Servicios de Ambulancia Al Paciente,General Hospital (Level 2),#e67e22,Colombia,3.4248559,-76.5293225
MACRODENT,General Hospital (Level 2),#e67e22,Colombia,3.4700477,-76.4959675
CLÍNICA DE ORTODONCIA Y ODONTOLOGÍA ESTÉTICA COES LTDA,Specialized,#3498db,Colombia,3.4021423,-76.5265432
Puesto de Salud Chorro Azul,Primary Care (Level 1),#2ecc71,Colombia,3.4322293,-76.4940558
CENTRO DE ESPECIALISTAS CLÍNICA VERSALLES S.A.,General Hospital (Level 2),#e67e22,Colombia,3.4625433,-76.530011
Nueva Eps Ips Villacolombia,Primary Care (Level 1),#2ecc71,Colombia,3.4524989,-76.5004528
PROVIDA # 14,General Hospital (Level 2),#e67e22,Colombia,3.4528025,-76.5384739
CENTRO DE ORTODONCIA Y ODONTOLOGÍA ESTÉTICA LTDA,Specialized,#3498db,Colombia,3.4518213,-76.533913
Centro de Salud Diego Lalinde,Primary Care (Level 1),#2ecc71,Colombia,3.4461785,-76.5006357
Renacimiento Medical Hair Center Ltda,General Hospital (Level 2),#e67e22,Colombia,3.4355407,-76.5473
CENTRO DE MEDICINA BIOLÓGICA SANARTE,General Hospital (Level 2),#e67e22,Colombia,3.4286789,-76.5331882
SERVICIOS DE SALUD CLÍNICA Y OCUPACIONAL,General Hospital (Level 2),#e67e22,Colombia,3.4302848,-76.5377174
"""ASOCIACIÓN PROBIENESTAR DE LA FAMILIA COLOMBIANA """" PROFAMILIA CALI""""""",General Hospital (Level 2),#e67e22,Colombia,3.4626278,-76.5265007
SERVICIOS COMPLEMENTARIOS DE SALUD - SCS,General Hospital (Level 2),#e67e22,Colombia,3.410625,-76.4911687
Oral Center,General Hospital (Level 2),#e67e22,Colombia,3.421199,-76.5303162
FITNESSPARK CENTRO DE ACONDICIONAMIENTO Y PREPARACIÓN FÍSICA,General Hospital (Level 2),#e67e22,Colombia,3.3981627,-76.5433722
Alternativas En Salud,General Hospital (Level 2),#e67e22,Colombia,3.4607274,-76.5307704
MÉDICOS SAN JOSÉ,General Hospital (Level 2),#e67e22,Colombia,3.4674254,-76.5258948
Sonreire Ltda,General Hospital (Level 2),#e67e22,Colombia,3.393635,-76.5426719
Puesto de Salud San Luis I,Primary Care (Level 1),#2ecc71,Colombia,3.4815412,-76.4878279
Aga Fano Fabrica Nacional de Oxigeno Sa,General Hospital (Level 2),#e67e22,Colombia,3.3958087,-76.5390779
Centro Medico Cemed,General Hospital (Level 2),#e67e22,Colombia,3.4449178,-76.5024869
SERSALUD #1,General Hospital (Level 2),#e67e22,Santiago de Cali,3.4698503,-76.5261945
Puesto de Salud Comuneros I,Primary Care (Level 1),#2ecc71,Colombia,3.4108727,-76.4918368
Aaa Estar Bien Spa,General Hospital (Level 2),#e67e22,Colombia,3.4235821,-76.5409644
Centro de Salud Agua Blanca,Primary Care (Level 1),#2ecc71,Colombia,3.4317972,-76.5185646
Biocep Ltda,General Hospital (Level 2),#e67e22,Colombia,3.4673406,-76.4962846
CLÍNICA EXCELLENCE S.A.,General Hospital (Level 2),#e67e22,Colombia,3.3641661,-76.5342132
Puesto de Salud Poblado Ii,Primary Care (Level 1),#2ecc71,Colombia,3.4169675,-76.4902161
CLÍNICA CANDELARIA SIES SALUD,General Hospital (Level 2),#e67e22,Colombia,3.4609272,-76.527693
Instituto Medico Cubano,General Hospital (Level 2),#e67e22,Colombia,3.438113,-76.546865
PROVIDA # 4,General Hospital (Level 2),#e67e22,Colombia,3.444655,-76.5080241
CLÍNICA NUEVA SONRISA S.A. CLINIDENT,General Hospital (Level 2),#e67e22,Colombia,3.3849524,-76.5393008
Salud Auditiva Empresarial Ltda. Sae Ltda.,General Hospital (Level 2),#e67e22,Colombia,3.4126056,-76.5315956
LABORATORIO CLÍNICO CENTRO COMERCIAL CALIMA,General Hospital (Level 2),#e67e22,Calima,3.485181,-76.4974602
Uba Coomeva Tequendama,General Hospital (Level 2),#e67e22,Colombia,3.4198025,-76.5428157
LABORATORIO CLÍNICO SAN MARTIN SEDE J,General Hospital (Level 2),#e67e22,Colombia,3.4284249,-76.5114888
VÍA SALUD LIMITADA CALI,General Hospital (Level 2),#e67e22,Colombia,3.407914,-76.5446846
CENTRO MEDICO SAN NICOLÁS Y CIA,General Hospital (Level 2),#e67e22,Colombia,3.4536937,-76.527369
LABORATORIO ÁLVAREZ SINISTERRA Y CIA LTDA,General Hospital (Level 2),#e67e22,Colombia,3.4682195,-76.5254315
PUESTO DE SALUD ALFONSO LÓPEZ III,Primary Care (Level 1),#2ecc71,Colombia,3.4559503,-76.4810601
Funcrear de Occidente,General Hospital (Level 2),#e67e22,Colombia,3.4360979,-76.5474194
PUESTO DE SALUD BELÉN,Primary Care (Level 1),#2ecc71,Colombia,3.4263381,-76.5535513
Vident Plus,General Hospital (Level 2),#e67e22,Colombia,3.3980018,-76.5408527
Holistica Unidad de Medicina Integral,General Hospital (Level 2),#e67e22,Colombia,3.432641,-76.5409949
Puesto de Salud Petecuy Iii,Primary Care (Level 1),#2ecc71,Colombia,3.4476365,-76.4822028
Clinic Dent Ips Ltda.,Primary Care (Level 1),#2ecc71,Colombia,3.4298875,-76.5336306
SU ÓPTICA,General Hospital (Level 2),#e67e22,Colombia,3.41874,-76.5392125
Hospital Manuel Uribe Angel,General Hospital (Level 2),#e67e22,Colombia,6.1668147,-75.5800586
Centro Salud Pandiaco,General Hospital (Level 2),#e67e22,Colombia,1.2306693,-77.2880904
Centro de salud Assbasalud,Primary Care (Level 1),#2ecc71,Manizales,5.0636619,-75.5093686
Hospital Departamental,High Complexity (Level 3/4),#e74c3c,Colombia,3.5473831,-73.6970794
IPS ESE Salud Pereira - Puesto de Salud Morelia,Primary Care (Level 1),#2ecc71,Colombia,4.7733673,-75.7585559
Clínica Gómez Arbeláez,Primary Care (Level 1),#2ecc71,Colombia,4.5450949,-75.6608292
Nueva EPS,General Hospital (Level 2),#e67e22,Armenia,4.5452383,-75.6629231
Clínica La Providencia,General Hospital (Level 2),#e67e22,Colombia,4.5514053,-75.6593265
Ese Norte Iii,General Hospital (Level 2),#e67e22,Colombia,3.2272827,-76.4213535
Nueva EPS,General Hospital (Level 2),#e67e22,Colombia,4.4355209,-75.2121608
Centro de Salud,Primary Care (Level 1),#2ecc71,Colombia,1.26982,-77.3362544
Hospital Andrés Girardot,General Hospital (Level 2),#e67e22,Colombia,6.4637758,-72.413463
Medical Center,General Hospital (Level 2),#e67e22,Colombia,6.2615485,-75.5611069
Clínica Flavio Restrepo,General Hospital (Level 2),#e67e22,Colombia,5.0511647,-75.4851017
Clínica Santa Ana,General Hospital (Level 2),#e67e22,Colombia,5.0551918,-75.4881897
Clínica Santillana,General Hospital (Level 2),#e67e22,Colombia,5.0605252,-75.4917792
Hospital de Caloto,General Hospital (Level 2),#e67e22,Colombia,3.0322424,-76.4090205
Clínica Valle de Atriz,General Hospital (Level 2),#e67e22,Colombia,1.2176306,-77.2829069
Hospital San Juan de Dios,General Hospital (Level 2),#e67e22,Colombia,6.1742041,-75.3394911
Medical Center,General Hospital (Level 2),#e67e22,Colombia,4.9813626,-75.6995855
Centro Médico Nueva Vida,General Hospital (Level 2),#e67e22,Colombia,6.2840212,-75.5842167
Los Angeles IPS,Primary Care (Level 1),#2ecc71,Colombia,1.2178131,-77.2776719
Los Angeles IPS,Primary Care (Level 1),#2ecc71,Colombia,1.2179316,-77.2776287
E.S.E. Centro Hospital Consacá,General Hospital (Level 2),#e67e22,Colombia,1.2081025,-77.4689118
E.S.E. Centro de Salud Juan Pablo II,Primary Care (Level 1),#2ecc71,Colombia,1.3485646,-77.5230834
Serad,Primary Care (Level 1),#2ecc71,Medellín,6.260079,-75.561627
Unidad Médica Sede 1,General Hospital (Level 2),#e67e22,Colombia,5.0113278,-74.4710521
Unidad Médica Sede Principal,General Hospital (Level 2),#e67e22,Colombia,5.0110925,-74.4710397
Unidad Médica Sede 2,General Hospital (Level 2),#e67e22,Colombia,5.0103655,-74.4727334
Hospital Departamental San Antonio,High Complexity (Level 3/4),#e74c3c,Roldanillo,4.4046194,-76.1521144
Centro de Salud Loreto,Primary Care (Level 1),#2ecc71,Colombia,6.2331177,-75.5559039
Hospital La Buena Esperanza,General Hospital (Level 2),#e67e22,Colombia,3.5814882,-76.4917322
Centro medico Versalles,General Hospital (Level 2),#e67e22,Colombia,3.58299,-76.4901799
Clínica Santa Isabel,General Hospital (Level 2),#e67e22,Colombia,3.5819197,-76.4915234
SOS Comfandi,General Hospital (Level 2),#e67e22,Colombia,3.5818121,-76.4872026
Centro Médico de Yumbo,General Hospital (Level 2),#e67e22,Colombia,3.5814802,-76.4915827
Medical Center,General Hospital (Level 2),#e67e22,Colombia,5.0709076,-74.6018579
NARIÑO,Primary Care (Level 1),#2ecc71,Colombia,3.0005867,-76.4890689
IPS Clínica Guadalajara,Primary Care (Level 1),#2ecc71,Colombia,3.8953398,-76.3044126
Profamilia,General Hospital (Level 2),#e67e22,Colombia,3.4628462,-76.5265216
Clinica Servimedicos,General Hospital (Level 2),#e67e22,Colombia,4.1422713,-73.6404274
Centro de Especialistas,General Hospital (Level 2),#e67e22,Colombia,4.1420867,-73.6409424
Cruz Roja Colombiana,Emergency/First Response,#f1c40f,Colombia,4.1536461,-73.6362807
E.S.E. Centro de Salud Floresta,Primary Care (Level 1),#2ecc71,Floresta,5.8599011,-72.9182763
E.S.E Maria Auxiliadora,General Hospital (Level 2),#e67e22,Colombia,2.191282,-75.6236059
Nueva EPS,Primary Care (Level 1),#2ecc71,Colombia,3.4733074,-76.5067475
Sigma,Primary Care (Level 1),#2ecc71,Colombia,3.4726536,-76.5201576
ESE Hospital La Vega,General Hospital (Level 2),#e67e22,Colombia,2.0007342,-76.7760452
Hospital Materno Infantil,General Hospital (Level 2),#e67e22,Colombia,3.699761,-76.4422914
IPS Sinergia Salud,Primary Care (Level 1),#2ecc71,Colombia,4.0838209,-76.1948204
AsmetSalud,General Hospital (Level 2),#e67e22,Armenia,4.5522056,-75.6581342
Oncomedic Sede II Salud@rte,Specialized,#3498db,Ibague,4.4379446,-75.218961
Saludcoop Laureles,Primary Care (Level 1),#2ecc71,Colombia,6.2436264,-75.5929633
puesto de salud,Primary Care (Level 1),#2ecc71,Colombia,2.9765451,-73.6748664
Centro Medico Especialista Santa Barbara,General Hospital (Level 2),#e67e22,Colombia,3.9849428,-73.7604304
Hospital Gonzalo Gónzalez Ochoa,General Hospital (Level 2),#e67e22,San Andrés de Cuerquia,6.9189754,-75.6735533
Centro de Salud - Pinares de Oriente,Primary Care (Level 1),#2ecc71,Colombia,6.2434231,-75.5404091
Hospital Santa Ana de los Caballeros,General Hospital (Level 2),#e67e22,Colombia,4.7985715,-75.996733
IPS Comfacauca,Primary Care (Level 1),#2ecc71,Colombia,3.2340532,-76.4239009
Centro de salud El Rosal,Primary Care (Level 1),#2ecc71,Colombia,2.7622215,-76.9111681
San Roque,General Hospital (Level 2),#e67e22,Colombia,4.3899067,-75.6870912
Hospital Paez,General Hospital (Level 2),#e67e22,Colombia,2.645479,-75.9713591
Jaibaná IPS principal,Primary Care (Level 1),#2ecc71,Colombia,5.0567584,-75.4880473
Llano Salud,General Hospital (Level 2),#e67e22,Colombia,3.1237435,-73.751615
Hospital Local,General Hospital (Level 2),#e67e22,Colombia,3.1213363,-73.7522498
Consultorio Odontológico,Specialized,#3498db,Colombia,3.1241697,-73.7525268
Centro de Salud,Primary Care (Level 1),#2ecc71,Colombia,1.3282372,-75.8791375
Centro de Fisioterapia Kinesis,Primary Care (Level 1),#2ecc71,Jamundi,3.2682946,-76.5367268
Puesto de salud,Primary Care (Level 1),#2ecc71,Colombia,2.5822994,-76.046013
E.S.E. Salud del Tundama,General Hospital (Level 2),#e67e22,Colombia,5.8335009,-73.0257029
Restaurante Centro Rehabilitación Hfps,General Hospital (Level 2),#e67e22,Santander de Quilichao,2.9627129,-76.4611553
Centro de Salud Mosoco,Primary Care (Level 1),#2ecc71,Colombia,2.719699,-76.1482895
Clínica Santa Gertrudis,General Hospital (Level 2),#e67e22,Colombia,6.1686318,-75.5818312
La Sierra,General Hospital (Level 2),#e67e22,Colombia,2.1806373,-76.7616442
Sucre,General Hospital (Level 2),#e67e22,Colombia,2.0376312,-76.925959
IPS ESE Hospital San Vicente de Paúl,Primary Care (Level 1),#2ecc71,Colombia,5.2982542,-75.8833093
Centro de Salud COLSUBSIDIO,Primary Care (Level 1),#2ecc71,Colombia,5.8308703,-73.0344267
Puesto de Salud Timba,Primary Care (Level 1),#2ecc71,Colombia,3.1152562,-76.6261592
Servisalud,Primary Care (Level 1),#2ecc71,Colombia,5.9637188,-75.9798198
Hospital Piendamó,General Hospital (Level 2),#e67e22,Colombia,2.6487803,-76.5363606
Puesto de Salud Bamboleo,Primary Care (Level 1),#2ecc71,Colombia,2.1112356,-76.8064881
Lerma,Primary Care (Level 1),#2ecc71,Colombia,1.9759991,-76.9559141
Puesto de Salud Saladito,Primary Care (Level 1),#2ecc71,Colombia,3.4821208,-76.6061327
Hospital Paispamba,General Hospital (Level 2),#e67e22,Colombia,2.2550623,-76.6152688
Hospital,General Hospital (Level 2),#e67e22,Colombia,1.7962647,-77.1631757
Cosmitet,Primary Care (Level 1),#2ecc71,Colombia,1.7964224,-77.1640328
Florencia,General Hospital (Level 2),#e67e22,Colombia,1.6835173,-77.0720013
Medical Center,Primary Care (Level 1),#2ecc71,Colombia,2.4550979,-76.811062
Droguería Santa Monica,General Hospital (Level 2),#e67e22,Cali,3.4386228,-76.4926673
Hospital Silvia,General Hospital (Level 2),#e67e22,Colombia,2.6108828,-76.3828647
Hospital del Rosario,General Hospital (Level 2),#e67e22,Colombia,2.6915898,-75.3219106
IPS Labor Médica,Primary Care (Level 1),#2ecc71,Colombia,2.1157752,-76.9840105
Salucoop,Primary Care (Level 1),#2ecc71,Colombia,2.1154139,-76.9848815
Hospital de Suarez,General Hospital (Level 2),#e67e22,Colombia,2.9534037,-76.6961525
Ips Aic,Primary Care (Level 1),#2ecc71,Colombia,3.2496049,-76.2289188
IPS Comfacuca,Primary Care (Level 1),#2ecc71,Colombia,3.2599028,-76.2275689
IPS Salud Flor,Primary Care (Level 1),#2ecc71,Colombia,3.253213,-76.229983
Miranda,General Hospital (Level 2),#e67e22,Colombia,3.2536979,-76.2278769
Centro de Salud Sabaleta,Primary Care (Level 1),#2ecc71,Colombia,1.1372644,-76.1763147
Cruz Roja Colombiana Unidad Mpal Miranda Cauca,Emergency/First Response,#f1c40f,Miranda Cauca,3.2532316,-76.2303006
IPS ESE Hospital San Antonio de Padua,Primary Care (Level 1),#2ecc71,Colombia,2.3932264,-75.8856203
Hospital,General Hospital (Level 2),#e67e22,Colombia,3.8328073,-73.6863918
Universidad Pascual Bravo,General Hospital (Level 2),#e67e22,Colombia,6.2749027,-75.5875358
El Retorno,General Hospital (Level 2),#e67e22,Colombia,2.3312367,-72.6323616
Cruz Roja,Emergency/First Response,#f1c40f,Colombia,4.9368914,-75.7361028
IPS Universitaria - Sede Prado,Primary Care (Level 1),#2ecc71,Colombia,6.2611556,-75.5653804
Hospital Francisco de paula Santander,General Hospital (Level 2),#e67e22,Colombia,3.0047763,-76.4829172
Puesto de Salud Arbela,Primary Care (Level 1),#2ecc71,Colombia,2.1435356,-76.7728251
Cruz Roja,Emergency/First Response,#f1c40f,Santa Rosa De Cabal,4.865846,-75.6170243
Hospital Santa Margarita,General Hospital (Level 2),#e67e22,La Cumbre,3.6512552,-76.569241
Hospital San Antonio de Padua,General Hospital (Level 2),#e67e22,Colombia,2.2553525,-75.7679567
hospital santa teresa,General Hospital (Level 2),#e67e22,Colombia,2.4838005,-75.727945
IPS ESE San Sebastian,Primary Care (Level 1),#2ecc71,Colombia,2.3934242,-75.8903761
Hospital San Vicente de Paul - Río Negro,General Hospital (Level 2),#e67e22,Colombia,6.1528652,-75.4347573
Hospital San José,General Hospital (Level 2),#e67e22,Colombia,1.081994,-77.6152641
hospital ESE Tulia Duran De Borrero,General Hospital (Level 2),#e67e22,Colombia,3.1515709,-75.0554431
ESE Hospital San Pedro,General Hospital (Level 2),#e67e22,Sabanalarga,6.8485745,-75.8166575
Centro de Salud El Salvador,Primary Care (Level 1),#2ecc71,Colombia,6.2379305,-75.5606633
Hospital Santa Ana,General Hospital (Level 2),#e67e22,Colombia,4.3399973,-76.1841738
Respirar Unidad Pediátrica,Primary Care (Level 1),#2ecc71,Colombia,4.7515346,-75.9147679
Saludcoop,General Hospital (Level 2),#e67e22,Colombia,1.6120579,-75.6104477
Sede Consulta Externa - Hospital Regional de San Gil,High Complexity (Level 3/4),#e74c3c,Zona de Partipación Vecinal: Vegas del Fonce,6.5548138,-73.1455297
hermanitas hospitalarias del sagrado corazón,Primary Care (Level 1),#2ecc71,Colombia,6.2594164,-75.5619578
Fundación Hogar Claret,General Hospital (Level 2),#e67e22,Comuna 8,6.2395446,-75.5274183
Hospital San juan de Dios,General Hospital (Level 2),#e67e22,Colombia,6.0587743,-75.1868305
basurero,General Hospital (Level 2),#e67e22,Colombia,6.2937784,-75.5396995
Medical Center,General Hospital (Level 2),#e67e22,Colombia,6.2933251,-75.5385274
Cafesalud Atención Usuario,Primary Care (Level 1),#2ecc71,Colombia,4.1402238,-73.6379321
Urgencias Hospitalarias,Emergency/First Response,#f1c40f,Colombia,6.0587177,-75.1868998
Mamá Dominga,General Hospital (Level 2),#e67e22,Colombia,2.6313507,-76.3433883
Clínica San Juan de Dios,Primary Care (Level 1),#2ecc71,La Ceja,6.0432912,-75.4280094
Puesto de salud de Villagorgona,Primary Care (Level 1),#2ecc71,Colombia,3.3946438,-76.3869609
IPS ESE Hospital Municipal Rubén Cruz Vélez - Puesto de Salud Bosques de Maracaibo,Primary Care (Level 1),#2ecc71,Colombia,4.1045985,-76.2058282
IPS ESE Hospital Municipal Rubén Cruz Vélez - Puesto de Salud La Independencia,Primary Care (Level 1),#2ecc71,Colombia,4.0990322,-76.2036638
Impronta,Primary Care (Level 1),#2ecc71,Colombia,3.4333883,-76.5398684
AUDIFARMA,Primary Care (Level 1),#2ecc71,Colombia,3.5285013,-76.3018414
Ortapedica Gomez. Calle 44 #18-19 032-3714939,Primary Care (Level 1),#2ecc71,Colombia,3.44238,-76.502213
IPS Reina Isaber. Carr 43 Cll 5b #43-12.,Primary Care (Level 1),#2ecc71,Colombia,3.4200007,-76.5462373
Ortopédica San Carlos,Primary Care (Level 1),#2ecc71,Colombia,3.4307858,-76.5407726
Fisio Salud,General Hospital (Level 2),#e67e22,Colombia,3.5321478,-76.294792
Fundación Especializada en Desarrollo Infantil,Primary Care (Level 1),#2ecc71,Colombia,3.54088,-76.2932842
Hospital del Villavieja,General Hospital (Level 2),#e67e22,Colombia,3.2196606,-75.2196511
Servicio Occidental de Salud - SOS EPS,Primary Care (Level 1),#2ecc71,Colombia,3.5285712,-76.2965467
Saludcom IPS,Primary Care (Level 1),#2ecc71,Colombia,3.5299648,-76.2994486
Clínica Palmira,Primary Care (Level 1),#2ecc71,Colombia,3.5289482,-76.3012785
IPS CafeSalud,Primary Care (Level 1),#2ecc71,Colombia,3.4684085,-76.5292154
Medical Center,General Hospital (Level 2),#e67e22,Colombia,6.2332484,-75.1571026
