Name,Type,Complexity,City,Latitude,Longitude
Metrosalud- Unidad Hospitalaria,hospital,High,Medellín,6.2293909,-75.5979057
Coopsana IPS -Sede Estadio,clinic,Low,Colombia,6.2584063,-75.5929938
Centro Médico Narabema,clinic,Low,Medellín,6.2530114,-75.5910744
Visión Total,clinic,Low,Colombia,6.2508197,-75.5911899
Coosalud EPS,clinic,Low,Comuna 11 - Laureles-Estadio,6.2506291,-75.5882102
CafeSalud,clinic,Low,Comuna 11 - Laureles-Estadio,6.25303,-75.5887611
Sofina Clinic,clinic,Low,Medellín,6.2107605,-75.5729357
Edifico Medical,clinic,Low,Medellín,6.2063525,-75.5700468
INTERMEDICA Centro de Especialistas,clinic,Low,Medellín,6.2061937,-75.5705209
Consultorios Clínica Medellín Torre Fundadores,clinic,Low,Medellín,6.2068064,-75.5710207
INTERMEDICA Centro de Especialistas,clinic,Low,Medellín,6.2065684,-75.5710734
Laboratorio Clínico Hematológico,clinic,Low,Medellín,6.2064966,-75.5731474
Umma Especialistas,clinic,Low,Medellín,6.2088393,-75.5747818
Torre Médica Las Américas,clinic,Low,Medellín,6.2139529,-75.595759
Instituto del Corazón,clinic,Low,Medellín,6.2430592,-75.5942378
Dentix,clinic,Low,Medellín,6.244149,-75.5947379
Clínica del Amor,clinic,Low,Medellín,6.2397694,-75.5953721
Centro Médico Canes,clinic,Low,Colombia,6.2394461,-75.5957334
Omnisalud,clinic,Low,Medellín,6.2392913,-75.5939302
Central Medical Group S.A.S,clinic,Low,Medellín,6.2393587,-75.5916424
CliniQ Dermoestetica & Laser,clinic,Low,Medellín,6.2405961,-75.592159
IPS Confamilliar Laureles,clinic,Low,Medellín,6.2436236,-75.593186
Laboratorio Clinico Belen,hospital,Medium,Colombia,6.2322185,-75.5973221
Los Alamos Clinica de Especialistas,clinic,Low,Colombia,6.2385301,-75.5977664
SALUD VITAL Y RIESGOS PROFESIONALES IPS SAS,clinic,Low,Colombia,6.2378936,-75.5985088
Hogar de paso Dos. Centro de Rehabilitación para Jóvenes,clinic,Low,Colombia,6.2781024,-75.5816581
Coopsana Norte IPS,clinic,Low,Medellín,6.2918447,-75.5697242
Quirófanos y especialistas,clinic,Low,Colombia,6.2433743,-75.5987381
EPS Sura San Diego,clinic,Low,Medellín,6.2301685,-75.5685214
Oficina Programa Aph de Metrosalud,clinic,Low,Colombia,6.2839656,-75.5765739
Medical Center,hospital,Medium,Colombia,6.3041258,-75.5528766
Spazio,clinic,Low,Colombia,6.239162,-75.5994075
Clínica oftalmologica nueva vision,clinic,Low,Colombia,6.239113,-75.5988046
Hospital La Candelaria,hospital,Medium,Colombia,3.8572384,-74.934568
Adala,clinic,Low,Colombia,6.2532464,-75.5922161
Centro de salud más cerca,clinic,Low,Colombia,6.2513625,-75.5963555
Estímulos IPS,clinic,Low,Colombia,6.2458002,-75.598068
Hospital Universitario de San Vicente Fundación,hospital,Medium,Colombia,6.2792644,-75.6019926
IPS Integrados,clinic,Low,Colombia,6.2803303,-75.5857385
Hospital San Vicente de Paul,hospital,Medium,Colombia,4.2416389,-75.2370681
Medical Center,hospital,Medium,Colombia,6.3041288,-75.5528743
Medical Center,hospital,Medium,Colombia,6.592238,-76.8950533
Centro medico la 37,hospital,Medium,Colombia,4.4357296,-75.2013769
inSer,clinic,Low,Colombia,6.2132157,-75.5671943
Hospital Serafin Montaña Cuellar,hospital,Medium,Colombia,4.1337638,-75.0962492
Unidad Intermedia Santa Cruz,hospital,Medium,Colombia,6.2900806,-75.5616842
Hospital Vito fasael Gutierrez,hospital,Medium,Colombia,4.1983402,-75.1184502
hospital La Milagrosa,hospital,Medium,Colombia,3.936972,-74.5991889
Medical Center,hospital,Medium,Colombia,4.1500345,-74.7220466
Centro de Ortopedia y Traumatologia,clinic,Low,Colombia,6.2587064,-75.5912915
Hospital Bojaya,hospital,Medium,Colombia,6.5566149,-76.8841786
Urgencias Clinica los Rosales,hospital,Medium,Pereira,4.8134756,-75.7001595
Medical Center,hospital,Medium,Colombia,3.5370501,-74.8968978
Hospital San Vicente De Paul,hospital,Medium,Colombia,3.753119,-74.9274434
Clínica Las Américas Promotora,clinic,Low,Medellín,6.2140356,-75.5949308
Hospital militar de oriente,hospital,Medium,Colombia,4.0838999,-73.5672184
Hospital Nuestra Señora de La Paz,hospital,High,La Paz,6.1779287,-73.5883779
Clínica de Medellín - Sede Occidente,clinic,Low,Colombia,6.2326354,-75.584429
Medical Center,hospital,Medium,Colombia,3.9141755,-75.4811572
Hospital San José de Guavatá,hospital,High,Guavatá,5.953593,-73.7000121
Hospital 1er Nivel Curillo,hospital,Medium,Colombia,1.0367479,-75.924311
Hospital Divino Niño Jesús,hospital,High,Chipatá,6.0622207,-73.6379289
Hospital San Martin,hospital,Medium,La Belleza,5.8602465,-73.9671823
Medical Center,hospital,Medium,Colombia,5.0307505,-74.8820559
Clínica Medellín,hospital,Medium,Colombia,6.2513184,-75.563963
Medical Center,hospital,Medium,Colombia,5.1243595,-74.9477741
puesto de salud,hospital,Medium,Colombia,5.0296247,-75.0143788
puesto de salud,hospital,Medium,Colombia,4.0935318,-74.5868797
Puesto de Salud Santander de Valencia,hospital,Medium,Colombia,1.0675671,-77.655891
Clinica Santa Barbara,clinic,Low,Colombia,3.5282265,-76.3158784
Clínica Las Vegas,hospital,High,Colombia,6.2033285,-75.5764497
Cruz Blanca EPS,clinic,Low,Colombia,6.2471793,-75.602749
Sanidad Militar FAC,hospital,Medium,Colombia,4.0844778,-73.5609764
Centro Médico,hospital,Medium,Colombia,4.5494496,-74.5363682
IPS Sanitas Centro Médico,clinic,Low,Colombia,4.1438023,-73.6429677
PUESTO DE SALUD CESTILLAL,hospital,Medium,Colombia,6.8535016,-76.0734148
Hospital Jorge Julio Guzmán,hospital,Medium,Colombia,0.9589944,-76.4041145
Clínica Reina Isabel,clinic,Low,Colombia,1.8483467,-76.0431048
Clínica Salud Vital,clinic,Low,Colombia,1.8470841,-76.0504087
AsmetSalud,clinic,Low,Colombia,1.8500089,-76.0488303
Clinica Santa Cruz de la Loma,hospital,Medium,Colombia,6.5526414,-73.135024
Villa Maria,clinic,Low,Colombia,6.5329055,-73.1259778
E.S.E. Hospital Luis Carlos Galán Sarmiento,hospital,Medium,Colombia,6.2904324,-73.1430578
Clinica Fracturas y Fracturas,clinic,Low,Pereira,4.808865,-75.6866035
Hospital Sagrado Corazón de Jesús,hospital,High,Colombia,2.4766945,-78.1090609
Medical Center,hospital,Medium,Colombia,3.196562,-75.6436244
Hospital Local Pedro Sáenz Díaz,hospital,Medium,Colombia,4.7016686,-75.7354826
Hospital Regional Duitama Sede Santa Rosa de Viterbo,hospital,High,Santa Rosa de Viterbo,5.8707493,-72.9845863
Hospital Geriátrico San Isidro,hospital,Medium,Colombia,5.0962261,-75.5290221
Clinica Santa Sofia,hospital,Medium,Colombia,3.8805163,-77.0200981
Medical Center,hospital,Medium,Colombia,3.8646533,-74.711663
ESE Hospital San Vicente de Paúl,hospital,Medium,Colombia,5.1509338,-75.034274
Medical Center,clinic,Low,Colombia,2.5882207,-77.5804051
Hospital Mental Universitario de Risaralda,hospital,Medium,Colombia,4.8118784,-75.7549637
Corporacion IPS Saludcoop - Clínica Cali Norte,hospital,High,Colombia,3.4694382,-76.5217096
Clínica Universitaria Bolivariana,clinic,Low,Colombia,6.2768309,-75.5823405
Centro de Salud la Rioja,hospital,High,Colombia,6.9976822,-73.055334
Hospital General de Medellin,hospital,High,Colombia,6.2342892,-75.5726499
Assbasalud E.S.E Centro Piloto,clinic,Low,Colombia,5.0707251,-75.514719
Assbasalud - San Cayetano,clinic,Low,Colombia,5.0738102,-75.4939683
Sanitas,clinic,Low,Colombia,5.8257883,-73.0366495
Hospital Santa Matilde,hospital,Medium,Madrid,4.7255125,-74.2557219
Hospital San Jose de Florían,hospital,Medium,Florián,5.8027724,-73.972234
SSC Unión del Toachi,hospital,High,San José de Alluriquín,-0.320843,-78.9536834
Centro de atención a la primera infancia,hospital,Medium,Colombia,3.4049854,-76.381468
Medical Center,hospital,Medium,Colombia,4.4037422,-75.1427641
CENTRO DE SALUD SAN FRANCISCO,hospital,Medium,Colombia,6.4033061,-72.6335347
CENTRO DE SALUD SAN FRANCISCO,hospital,Medium,Colombia,6.4031934,-72.633499
CENTRO DE SALUD SAN FRANSISCO,hospital,Medium,Colombia,6.4033265,-72.6334598
Puesto de Salud Santiago Rengifo - Hospital Pio XII,clinic,Low,Colombia,1.2003702,-76.9148323
Puesto de Salud,hospital,Medium,Colombia,0.9297493,-75.8904871
Centro de Salud Caicedo y Flórez,hospital,Medium,Colombia,5.946615,-73.3430861
Hospital Mental de Antioquia,hospital,Medium,Colombia,6.3250245,-75.5650501
Centro de Salud,hospital,Medium,Colombia,-0.7611684,-78.8679374
Hospital Pedro Leon Alvarez Díaz,hospital,Medium,Colombia,4.6281594,-74.4671806
Espiritu Santo,clinic,Low,Colombia,2.4784508,-76.5959602
CENTRO DE SALUD LA RELIQUIA,clinic,Low,Comuna 10,4.1320901,-73.5489848
IPS la sirena,clinic,Low,Colombia,3.4082204,-76.576651
Medical Center,hospital,Medium,Colombia,3.7395925,-73.8339173
Drogueria la 30,hospital,Medium,Colombia,3.5561146,-73.7109501
Defensa Civil,clinic,Low,Colombia,5.0314671,-75.467558
ESE Hospital Cristo Rey,hospital,High,Colombia,4.9513147,-75.9591923
ESE Hospital San José,hospital,High,Colombia,5.0021879,-76.0028447
Hospital San Rafaél,hospital,Medium,Colombia,5.2196124,-76.0319886
IPS ESE Hospital San Vicente de Paul,hospital,High,Colombia,5.0714811,-75.9632881
Centro de Salud,hospital,Medium,Colombia,6.3283708,-72.5824638
Hospital San Antonio,hospital,Medium,Colombia,6.0431741,-72.6367851
Hospital San Antonio,hospital,Medium,Colombia,4.7638189,-74.4667687
Hospital San José,hospital,Medium,Colombia,5.7133389,-72.9313686
Clínica Julio Sandoval Medina,hospital,Medium,Colombia,5.7145907,-72.9269288
Medical Center,hospital,Medium,Colombia,5.7094614,-72.9355709
Clínica de Especialistas Sogamoso,hospital,Medium,Colombia,5.7165568,-72.925464
Clínica Universitaria Bolivariana,clinic,Low,Colombia,6.2769702,-75.5825056
Hospital San Vicente Fundación Rionegro,hospital,High,Rionegro,6.1523287,-75.4345306
Medical Center,hospital,Medium,Colombia,4.3750726,-75.1165782
Clínica Internacional de Alta Tecnología en Cancer,clinic,Low,Colombia,4.3754861,-75.116925
Clinica Santa Barbara,clinic,Low,Colombia,3.5298864,-76.305031
CIS Comfama Itagüí,hospital,Medium,Itagui,6.17512,-75.607182
Cis La Estrella Edificio Fuente Clara,hospital,Medium,La Estrella,6.1568026,-75.6428646
CIS Comfama La Estrella,hospital,Medium,La Estrella,6.1558575,-75.643098
IPS ESE Hospital San José,hospital,High,Colombia,4.9891371,-75.8129752
Clinica Boyacá,clinic,Low,Colombia,5.8147842,-73.0310264
Hospital Eduardo Santos,hospital,Medium,Colombia,5.1589752,-76.6878055
Puesto de Salud,clinic,Low,Colombia,4.0505649,-73.740955
Puesto de Salud Berbeo,hospital,Medium,Colombia,6.0743685,-73.7511594
Instituto Neurológico de Colombia,hospital,Medium,Medellín,6.2525186,-75.5634342
Metrosalud Guayaquil,hospital,Medium,Colombia,6.244711,-75.5698963
Salud Total,hospital,Medium,Colombia,6.251965,-75.5965748
Quirustetic,hospital,Medium,Colombia,6.1949964,-75.5775524
Puesto de Salud Floralia,hospital,Medium,Comuna 6,3.4926447,-76.49477
Profamilia Joven,hospital,Medium,Colombia,3.4200131,-76.5414831
Cedima Imágenes Diagnosticas,hospital,Medium,Colombia,3.4104197,-76.5184682
Medical Center,clinic,Low,Colombia,4.5304153,-75.7018701
IPS Comfandi el Morichal,hospital,Medium,Colombia,3.3985326,-76.5071928
Corpo Bello Medical Spa,hospital,Medium,Colombia,3.4502209,-76.541664
Optica Alemana Sede Norte,hospital,Medium,Colombia,3.463564,-76.530478
Ips Comfandi San Fernando,hospital,Medium,Colombia,3.4304852,-76.5430797
E.S.E. Hospital Nuestra Señora de la Candelaria,hospital,Medium,Guarne,6.2813904,-75.4454867
Centro de Salud Luis H. Garcés,hospital,Medium,Colombia,3.4287994,-76.512046
Puesto de Salud Ulpiano Lloreda,hospital,Medium,Colombia,3.4412736,-76.4887838
Centro de Ortopedia y Fracturas,hospital,Medium,Colombia,3.4608599,-76.5265947
Fundacion de Especialistas del Edificio Coomeva Norte IPS,hospital,Medium,Colombia,3.4651974,-76.5297896
Centro de Salud Meléndez,hospital,Medium,Colombia,3.3759986,-76.544769
Centro de Salud Belalcazar,hospital,Medium,Colombia,3.4386586,-76.5232008
IPS Comfandi San Nicolás,hospital,Medium,Colombia,3.4531537,-76.5233022
Sonria Dama Salud Cali Norte,hospital,Medium,Colombia,3.3979202,-76.5456329
DentiSalud,hospital,Medium,Colombia,3.4372258,-76.5137498
Laboratorio Clínico San Martin,hospital,Medium,Colombia,3.4426426,-76.5105743
Clínica Social de Ortodoncia,hospital,Medium,Colombia,3.4859567,-76.5012723
Unidad Hospitalaria Manrique,hospital,Medium,Colombia,6.2618375,-75.5531984
Clínica Conquistadores,hospital,High,Colombia,6.2406541,-75.5828836
Unidad Quirurgica Calida,hospital,High,Colombia,3.4198658,-76.5473029
Óptica Univisual,hospital,Medium,Colombia,3.4685165,-76.5300785
Comfandi IPS,hospital,Medium,Colombia,3.4786135,-76.5007835
Salud Total S.A. Entidad Promotora De Salud Unidad De Atención Prioritaria,hospital,Medium,Colombia,3.4600236,-76.529069
Centro Medico Por Salud,hospital,Medium,Colombia,3.4405152,-76.5019755
Piel Canela,hospital,Medium,Colombia,3.4830898,-76.5215563
Red de Salud Del Centro E.S.E,hospital,Medium,Colombia,3.4477305,-76.5195769
Puesto de Salud Primitivo Crespo,hospital,Medium,Colombia,3.4387238,-76.5176072
Coodontologos Clinicas Odontológicas,hospital,Medium,Colombia,3.4679516,-76.5269107
Centro de salud Llanaditas,clinic,Low,Colombia,6.251842,-75.5438044
Metrosalud Nuevo Occidente,hospital,High,Medellín,6.2808823,-75.6131082
Hospital del sur,hospital,Medium,Colombia,6.1846853,-75.5980968
Hospital San Rafael,hospital,Medium,Colombia,2.1149364,-74.7690655
EPS Sanitas,clinic,Low,Colombia,5.0646319,-75.4996723
ESE Hospital San Jose de La Palma,hospital,High,La Palma,5.3627934,-74.3886275
Medical Center,hospital,Medium,Colombia,1.6265777,-78.2564909
Medical Center,hospital,Medium,Colombia,1.6347693,-78.2527841
ESE Centro de Salud Municipal,clinic,Low,Colombia,4.3394015,-73.9386004
Centro de Salud de Guayabetal,clinic,Low,Colombia,4.2157031,-73.814324
Puesto De Salud El Guaico,hospital,Medium,Colombia,5.930081,-75.4589129
Hospital Nuestra Señora de Guadalupe,hospital,Medium,GUADALUPE,6.2424525,-73.4200856
Medical Center,clinic,Low,Colombia,3.267646,-76.285179
Puesto de salud de Nápoles,hospital,Medium,Colombia,3.3885913,-76.549582
Hospital Local San Roque,hospital,Medium,Colombia,1.4153803,-75.8700413
Medical Center,hospital,Medium,Colombia,1.2831091,-77.4718505
Centro de Salud San Juan,hospital,Medium,Puerto Araujo,6.5206566,-74.1007063
E.S.E. Hospital Divino Niño,hospital,High,Rivera,2.779589,-75.2605343
Hospital San Francisco de Asis,hospital,Medium,Colombia,2.8907704,-75.4316867
Puesto de Salud Puerto Caldas,hospital,Medium,"Puerto Caldas,Pereira",4.7589406,-75.9005214
SSC PALO QUEMADO,hospital,Medium,Colombia,-0.3748774,-78.9255271
SSC GUANTUALO,hospital,Medium,Colombia,-0.7831569,-78.8802132
SSSC CANJALO,hospital,Medium,Colombia,-0.7407716,-78.8966763
SSC EL SHUYO,hospital,Medium,Colombia,-1.1253767,-78.9218144
SSC 25 DE DICIEMBRE,hospital,Medium,Colombia,-0.887201,-78.8377075
SSC CANJALO,hospital,Medium,Colombia,-0.7407716,-78.8966763
Hospital Regional Manuela Beltrán,hospital,High,Socorro,6.4668407,-73.2641075
Clínica Santa Clara,hospital,Medium,Colombia,4.8656145,-75.6225631
Centro de Salud Villa Consota,hospital,Medium,Colombia,4.8011206,-75.7276729
Puesto de Salud fonda Central,hospital,Medium,Pereira,4.8044998,-75.8237362
Medical Center,hospital,Medium,Colombia,4.821104,-74.3547304
Medical Center,hospital,Medium,Colombia,6.680696,-75.2208115
Hospital La Merced,hospital,Medium,Colombia,6.8162386,-73.2629898
Previred Clínica Especializada,clinic,Low,Neiva,2.936317,-75.2903661
NOVA Cirugía Plástica,clinic,Low,Colombia,6.1969495,-75.5788154
Torre Médica Salud Vegas,clinic,Low,Colombia,6.2040411,-75.5766946
Clínica Aurora,clinic,Low,Colombia,6.2093904,-75.5751485
Clínica Aurora Sede 2,clinic,Low,Colombia,6.209089,-75.5750718
Clínica Orlant,clinic,Low,Colombia,6.2403671,-75.5795074
Clínica Odontológica PROMTA,clinic,Low,Colombia,6.250777,-75.5594637
Hospital de San Rafael,hospital,Medium,Colombia,4.8068203,-74.349844
Clínica los Nevados,clinic,Low,Pereira,4.8159588,-75.6951229
San Juan de Dios,hospital,Medium,Colombia,6.6317059,-76.0657894
centro medico sacama,clinic,Low,Colombia,6.0976515,-72.250831
centro medico sacama,clinic,Low,Colombia,6.0974847,-72.2506714
Medical Center,clinic,Low,Colombia,5.4533951,-74.6751442
Centro de Alta Complejidad del Magdalena Medio,hospital,Medium,Colombia,5.4535968,-74.6752419
"Clínica Salud Total, Virrey Solís IPS",clinic,Low,Colombia,4.430972,-75.1834485
Clínica Pabón,hospital,Medium,Colombia,1.2170641,-77.2866322
Hospital San Miguel,hospital,Medium,Colombia,6.6132059,-75.7644116
ESE Primer nivel Makatoa,clinic,Low,Colombia,3.5285972,-73.7023996
E.S.E hospital san vicente de paul -pueblorrrico,hospital,Medium,Colombia,5.7933153,-75.8395115
Centro de salud Gaviota,hospital,Medium,Colombia,4.4475867,-75.1777125
Oncologos de Occidente,clinic,Low,Colombia,4.7542159,-75.9261149
centro medico jamundi,hospital,Medium,Colombia,3.2565838,-76.5362724
Hospital de Purace,hospital,High,Purace,2.382678,-76.4529566
Centro de Salud Palestina,clinic,Low,Colombia,4.1622958,-77.1356402
CENTRO DE SALUD LA ESPERANZA,clinic,Low,Colombia,4.130819,-73.6374774
Centro De Salud El Recreo,clinic,Low,Colombia,4.143286,-73.6110372
CENTRO DE SALUD PORFIA,clinic,Low,Comuna 9,4.0819447,-73.6706464
CENTRO DE SALUD MORICHAL,clinic,Low,Colombia,4.1374052,-73.5847766
E.S.E. Centro de Salud Santana,hospital,High,Colombia,6.0522041,-73.4871457
NUEVO HOSPITAL SAN JUAN DE DIOS,hospital,Medium,Colombia,6.6315283,-73.226663
Torre de Especilistas Clinica Meta,clinic,Low,Villavicencio,4.1440756,-73.6373526
Hospital La Estrella,hospital,Medium,Colombia,6.1553704,-75.6440696
Hospital Coconuco,hospital,Medium,Colombia,2.3433196,-76.4959553
ESE Hospital San Vicente de Paúl Caldas,hospital,High,Caldas,6.0868694,-75.6345355
Clinica Minerva,hospital,Medium,Colombia,4.4431059,-75.2426619
Clinica Comfandi Cartago,clinic,Low,Colombia,4.759778,-75.9252163
Clinica Cafam Facatativá,hospital,Medium,Facatativá,4.8194634,-74.3604496
Avidanti,clinic,Low,Colombia,4.5585588,-75.6477244
Medical Center,hospital,Medium,Colombia,3.8763366,-76.9280564
Medical Center,clinic,Low,Colombia,3.8763461,-76.9281314
Hospital de Restrepo,hospital,Medium,Colombia,4.2581649,-73.5670808
Urgencias Clinica San rafael Sede Pinares,hospital,High,Pereira,4.8038223,-75.6898015
Urgencias Clinica Los nevados,hospital,High,Pereira,4.8162041,-75.6949287
Centro de Salud El Caimo,hospital,Medium,Colombia,4.4711893,-75.7115462
Clinica Cedimec,hospital,Medium,Facatativá,4.8197532,-74.3595078
Famisanar-Cafam Facatativá,clinic,Low,Colombia,4.8085473,-74.3532455
Salud Total-Virrey Solis Facatativá,clinic,Low,Colombia,4.8087674,-74.353009
Instituto del Sistema Nervioso del Risaralda,clinic,Low,Pereira,4.8178174,-75.796903
FUNCANCER - Fundación Fondo de Droga para el Cáncer,clinic,Low,Colombia,3.4203726,-76.5459598
Terreno del Hospital,hospital,Medium,Colombia,6.9552477,-71.8829918
Droguerias Consalud,hospital,Medium,Colombia,3.195748,-75.6453422
Nueva EPS - IPS Bienestar,clinic,Low,Colombia,4.3438183,-74.3759445
Davita Facatativá,hospital,Medium,Colombia,4.8097016,-74.3512114
Hospital Integrado San Pedro Claver de Mogotes,hospital,Medium,Mogotes,6.4784949,-72.9725044
E.S.E Hospital San Rafael de Fusagasugá,hospital,Medium,Colombia,4.3338294,-74.3713964
Centro de Atención Ambulatoria,hospital,Medium,Colombia,4.3339993,-74.3701386
E.S.E San Vicente de Paúl,hospital,Medium,Colombia,6.3474755,-72.8158782
Clinica Santa Ana,hospital,Medium,Colombia,4.8095176,-74.3512688
Clinica Medilaser,hospital,High,Facatativá,4.8193503,-74.3578788
Hospital San Antonio,hospital,Medium,Colombia,4.2725953,-74.4167613
Hospital Regional de San Gil,hospital,Medium,San Gil,6.5573589,-73.1291118
Hospital San Antonio,hospital,Medium,Colombia,1.9779943,-75.9332505
Sanitas,clinic,Low,Colombia,2.4550754,-76.6023992
Clínica La Mariana,clinic,Low,Colombia,1.8415589,-76.0485508
Yuna Yanakuna,clinic,Low,Colombia,2.4529439,-76.6022286
Profamilia,clinic,Low,Colombia,2.4516493,-76.6062449
SIGMA,clinic,Low,Colombia,2.4540187,-76.6024474
SAnar y vivir,clinic,Low,Colombia,2.4541787,-76.6025256
Medical Center,hospital,Medium,Colombia,3.4247701,-76.5526458
Clinica Central del Eje,clinic,Low,Pereira,4.8126528,-75.765532
Pinares Médica,clinic,Low,Pereira,4.8019463,-75.686872
Hospital Regional de Moniquirá,hospital,High,Moniquirá,5.8668555,-73.5759678
Hospital Integrado San Juan,hospital,Medium,Cimitarra,6.3282689,-73.9508028
ESE Hospital San Rafael de Facatativá sede Alban,hospital,Medium,Colombia,4.8773597,-74.4372506
Unidad de Atención Integral a Conductas Adictivas,hospital,Medium,Colombia,4.6774397,-75.6580235
Clínica Vida -  Sede La 80,clinic,Low,Medellín,6.2246781,-75.5989388
Hospital Regional de Chiquinquirá,hospital,Medium,Colombia,5.6196377,-73.8167147
Puesto de Salud de San José de Suaita,clinic,Low,Colombia,6.1604287,-73.4490265
Hospital San Antonio,hospital,Medium,Colombia,1.6685484,-78.1409173
Hospital Ricaurte,hospital,Medium,Ricaurte,1.2118319,-77.9927274
Hospital Santiago Mallama,hospital,Medium,Colombia,1.1439024,-77.8670395
Centro de Salud San Bartolomé,hospital,High,Córdoba,0.8570041,-77.5194008
Centro de Salud Funes,hospital,Medium,Funes,1.0020145,-77.4524752
Centro de Salud de Tangua,hospital,Medium,Tangua,1.0936595,-77.3946821
Centro de Salud Leiva,hospital,Medium,Colombia,1.9363229,-77.3052526
Clínica La Sagrada Familia,hospital,Medium,Colombia,4.5386105,-75.668175
Centro de Salud El Rosario,hospital,Medium,El Rosario,1.7417103,-77.3352103
Centro de Salud Policarpa,clinic,Low,Colombia,1.6273911,-77.4604093
Centro de Salud La Llanada,clinic,Low,La Llanada,1.4730548,-77.5789379
Hospital Lorencita Villegas de Santos,hospital,High,Samaniego,1.3362667,-77.5937364
Centro de Salud de Guachavés,clinic,Low,Colombia,1.2209251,-77.6782752
Centro de Salud San Isidro,hospital,High,El Peñol,1.4548119,-77.439963
Hospital San Luis,hospital,Medium,El Tambo,1.4120713,-77.394003
Centro de Salud Nuestra Señora de Fátima,clinic,Low,Chachagüí,1.3602136,-77.28507
San Antonio de Padua (MLVP),hospital,Medium,Colombia,2.1110425,-75.824295
Hospital y Centro Médico Regional García Rovira,hospital,Medium,Colombia,6.7024198,-72.729827
Nueva EPS,clinic,Low,Colombia,6.2868011,-73.1481323
Centro de Salud Puerto Parra,hospital,Medium,Puerto Parra,6.6502565,-74.054303
Medical Center,hospital,Medium,Colombia,6.2706633,-75.6290766
Puesto de Salud,hospital,Medium,Colombia,6.7324466,-73.0969985
Centro Salud Manablanca- Cartagenita Hospital San Rafael,hospital,Medium,Colombia,4.7910707,-74.3379958
Hospital Luis Ablanque De La Plata,hospital,Medium,Colombia,3.8796489,-77.020619
Cruz Roja Colombiana Seccional Quindío - Unidad Municipal La Tebaida,hospital,Medium,Colombia,4.4517719,-75.7919352
Clinica Central del Eje,clinic,Low,Pereira,4.8131872,-75.7653614
Centro de salud Pandiaco,hospital,Medium,Colombia,1.2307174,-77.2881257
Medical Center,hospital,Medium,Colombia,1.3485679,-77.5230662
Hospital Mental de Filandia,hospital,Medium,Colombia,4.6770996,-75.6585652
Centro de Salud Tamasagra,hospital,Medium,Colombia,1.1997181,-77.2928372
Centro de Salud Santa Barbara,hospital,Medium,Colombia,5.73003,-73.9336713
Clínica Santa Ana,hospital,Medium,Colombia,4.5304505,-75.7019599
Zonata Centro Medico,hospital,Medium,Colombia,4.5584474,-75.647895
Hospital Marco Fidel Suarez,hospital,Medium,Colombia,6.3306704,-75.5574023
Medical Center,hospital,Medium,Colombia,6.2434131,-75.540385
Medical Center,hospital,Medium,Colombia,6.2156325,-75.5756149
Hospital San Vicente de Paul,hospital,Medium,Colombia,4.8457671,-74.6202481
Farmaplus,hospital,Medium,"Riohacha, La Guajira",11.5362029,-72.9043858
Miguel Angel Rangel E.S.E.,hospital,Medium,Manatí,10.4467375,-74.9580543
Colsalud EPS,hospital,Medium,Colombia,10.4461208,-74.9589788
Medical Center,hospital,Medium,Colombia,10.0276365,-74.6109112
Medical Center,hospital,Medium,Colombia,9.3061578,-75.3876738
Urgencias San Juan de Dios,hospital,High,Colombia,9.2415924,-74.4257217
Centro de Salud Mata de Caña,hospital,Medium,Colombia,9.0751753,-75.8278241
Cruz Roja Colombiana Sede Sincelejo,hospital,Medium,Colombia,9.297594,-75.3793123
Puesto de Salud,hospital,Medium,Colombia,9.4705339,-75.2929235
Puesto de Salud Argelia,hospital,Medium,Colombia,9.2800636,-75.4057814
Clínica La Medalla Milagrosa,clinic,Low,Colombia,9.2979422,-75.397517
Clínica Integral de Sincelejo,clinic,Low,Colombia,9.304372,-75.3919452
CLÍNICA SANTA ISABEL,clinic,Low,Colombia,9.2922023,-75.3981338
IPS Salud Social,clinic,Low,Colombia,9.3063969,-75.3955297
Clínica Pediátrica Niño Jesús,clinic,Low,Colombia,9.3071401,-75.3950113
Clínica General de Sucre,clinic,Low,Colombia,9.2968798,-75.3974078
Clínica,clinic,Low,Colombia,9.2970656,-75.3972312
COOMEVA,clinic,Low,Colombia,9.3056111,-75.3959711
Clínica Oftalmológica de Sucre,clinic,Low,Colombia,9.3074874,-75.3943937
Ips Vallejo,hospital,Medium,Colombia,9.3044574,-75.4111845
Hospital Hernando Quintero Blanco,hospital,High,Colombia,9.6601641,-73.7479052
Cruz Roja,hospital,Medium,Riohcha,11.5425862,-72.9085784
Cruz Roja Colombiana,hospital,Medium,Colombia,10.6534435,-72.9265343
E.S.E Hospital Regional Fray Luis de León,hospital,Medium,Colombia,9.7946078,-74.7881067
Medical Center,hospital,Medium,Colombia,11.3711319,-72.2525713
fundacion manos que construyen paz,hospital,High,urbanizacion villa confamiliar,11.5405727,-72.895801
Medical Center,hospital,Medium,Colombia,11.7781591,-72.4444783
consulta externa,hospital,Medium,Colombia,11.778529,-72.4448174
Hospital Armado Pabon Lopez,hospital,High,Manaure,11.7784099,-72.4448154
Ips Salud Integral,clinic,Low,Colombia,9.1836861,-75.3783233
CLÍNICA RENACER,clinic,Low,"Riohacha, La Guajira",11.5427994,-72.9114491
Medical Center,clinic,Low,Colombia,11.5437437,-72.9153994
